,ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
9513,12,12070,2020-10-01,7.0,48.0,,,181.0,1015.0,853.0,3932.0,3035.0,5783.0,920.0,7.8
9514,12,12070,2020-11-01,79.0,405.0,,,,,846.0,3872.0,2988.0,5737.0,917.0,7.7
9515,12,12070,2020-12-01,77.0,441.0,,,,,813.0,3884.0,3001.0,5765.0,951.0,7.7
9516,12,12070,2021-01-01,95.0,1201.0,,,,,743.0,,3213.0,5768.0,,8.3
9517,12,12070,2021-02-01,44.0,512.0,,,,,817.0,,3187.0,5728.8431243,,8.2
9518,12,12070,2021-03-01,17.0,126.0,,,,,834.0,,3133.0,5791.2707312,,8.1
9519,12,12070,2021-04-01,11.0,94.0,,,,,847.0,,3039.0,5832.550005,,7.8
9520,12,12071,2019-01-01,,,,,,,827.0,5762.0,4381.0,7975.0,1465.0,7.2
9521,12,12071,2019-02-01,,,,,,,873.0,5817.0,4408.0,7950.0,1554.0,7.2
9522,12,12071,2019-03-01,,,36758.0,44012.0,,,894.0,5614.0,4081.0,7897.0,1347.0,6.7
9523,12,12071,2019-04-01,,,,,,,886.0,5329.0,3826.0,7814.0,1118.0,6.3
9524,12,12071,2019-05-01,,,,,,,868.0,5195.0,3731.0,7678.0,1052.0,6.2
9525,12,12071,2019-06-01,,,36671.0,44121.0,,,831.0,5134.0,3677.0,7630.0,1037.0,6.1
9526,12,12071,2019-07-01,,,,,,,810.0,5182.0,3725.0,7471.0,1116.0,6.2
9527,12,12071,2019-08-01,,,,,,,825.0,5058.0,3646.0,7388.0,1006.0,6.0
9528,12,12071,2019-09-01,,,37175.0,44686.0,,,825.0,5035.0,3545.0,7207.0,1005.0,5.9
9529,12,12071,2019-10-01,,,,,,,786.0,4942.0,3518.0,7102.0,995.0,5.8
9530,12,12071,2019-11-01,,,,,,,785.0,4954.0,3525.0,6988.0,1045.0,5.8
9531,12,12071,2019-12-01,,,,,,,792.0,5006.0,3583.0,6880.0,1110.0,5.9
9532,12,12071,2020-01-01,0.0,0.0,,,0.0,0.0,829.0,5337.0,4061.0,,1410.0,6.7
9533,12,12071,2020-02-01,0.0,0.0,,,0.0,0.0,853.0,5254.0,3915.0,6828.0,1398.0,6.5
9534,12,12071,2020-03-01,191.0,2092.0,36485.0,44021.0,487.0,2346.0,849.0,5168.0,3747.0,6925.0,1300.0,6.2
9535,12,12071,2020-04-01,870.0,7491.0,,,822.0,4803.0,819.0,5241.0,3956.0,7014.0,1383.0,6.6
9536,12,12071,2020-05-01,80.0,1048.0,,,701.0,4118.0,788.0,5278.0,4077.0,7018.0,1402.0,6.9
9537,12,12071,2020-06-01,20.0,256.0,35989.0,43648.0,494.0,2384.0,726.0,5238.0,4054.0,6978.0,1367.0,6.8
9538,12,12071,2020-07-01,11.0,149.0,,,343.0,1523.0,738.0,5279.0,4047.0,6850.0,1430.0,6.8
9539,12,12071,2020-08-01,8.0,24.0,,,309.0,1346.0,716.0,5206.0,4007.0,6699.0,1418.0,6.8
9540,12,12071,2020-09-01,15.0,98.0,36432.0,44273.0,273.0,922.0,695.0,5054.0,3794.0,6594.0,1378.0,6.4
9541,12,12071,2020-10-01,15.0,133.0,,,272.0,884.0,678.0,4981.0,3695.0,6480.0,1315.0,6.2
9542,12,12071,2020-11-01,166.0,2158.0,,,,,662.0,4905.0,3638.0,6444.0,1295.0,6.1
9543,12,12071,2020-12-01,85.0,1044.0,,,,,667.0,4913.0,3710.0,6416.0,1374.0,6.3
9544,12,12071,2021-01-01,126.0,633.0,,,,,688.0,,4015.0,6473.0,,6.8
9545,12,12071,2021-02-01,72.0,352.0,,,,,743.0,,4052.0,6496.3233254,,6.8
9546,12,12071,2021-03-01,27.0,423.0,,,,,740.0,,3933.0,6467.2556249,,6.6
9547,12,12071,2021-04-01,20.0,123.0,,,,,758.0,,3821.0,6412.5050457,,6.4
9548,12,12072,2019-01-01,,,,,,,2250.0,5729.0,4273.0,8755.0,1676.0,4.6
9549,12,12072,2019-02-01,,,,,,,2268.0,5872.0,4354.0,8772.0,1747.0,4.7
9550,12,12072,2019-03-01,,,65359.0,71724.0,,,2321.0,5703.0,4122.0,8734.0,1618.0,4.5
9551,12,12072,2019-04-01,,,,,,,2319.0,5496.0,3894.0,8606.0,1470.0,4.2
9552,12,12072,2019-05-01,,,,,,,2472.0,5512.0,3955.0,8438.0,1433.0,4.3
9553,12,12072,2019-06-01,,,64986.0,71943.0,,,2615.0,5545.0,3960.0,8378.0,1508.0,4.3
9554,12,12072,2019-07-01,,,,,,,2477.0,5528.0,3982.0,8338.0,1548.0,4.3
9555,12,12072,2019-08-01,,,,,,,2442.0,5553.0,4089.0,8275.0,1580.0,4.4
9556,12,12072,2019-09-01,,,65253.0,73089.0,,,2256.0,5461.0,3965.0,8096.0,1527.0,4.3
9557,12,12072,2019-10-01,,,,,,,2270.0,5434.0,3918.0,7949.0,1539.0,4.2
9558,12,12072,2019-11-01,,,,,,,2205.0,5431.0,3860.0,7832.0,1555.0,4.2
9559,12,12072,2019-12-01,,,,,,,2018.0,5406.0,3896.0,7732.0,1600.0,4.2
9560,12,12072,2020-01-01,3.0,45.0,,,6.0,32.0,1980.0,5737.0,4280.0,,1872.0,4.6
9561,12,12072,2020-02-01,8.0,44.0,,,6.0,45.0,2037.0,5788.0,4317.0,7787.0,1860.0,4.7
9562,12,12072,2020-03-01,452.0,5232.0,64223.0,72692.0,589.0,3410.0,1942.0,5575.0,4149.0,7879.0,1699.0,4.5
9563,12,12072,2020-04-01,1029.0,13692.0,,,1093.0,9351.0,1977.0,5801.0,4623.0,8050.0,1928.0,5.0
9564,12,12072,2020-05-01,138.0,3396.0,,,968.0,7483.0,1889.0,6106.0,4972.0,8191.0,2125.0,5.3
9565,12,12072,2020-06-01,44.0,321.0,63763.0,72224.0,729.0,5701.0,1925.0,6131.0,4938.0,8257.0,2148.0,5.3
9566,12,12072,2020-07-01,27.0,455.0,,,551.0,4498.0,1949.0,6184.0,4981.0,8163.0,2220.0,5.3
9567,12,12072,2020-08-01,11.0,89.0,,,461.0,3667.0,1790.0,6121.0,5002.0,8069.0,2230.0,5.3
9568,12,12072,2020-09-01,27.0,159.0,64206.0,73272.0,405.0,3310.0,1730.0,5963.0,4826.0,7903.0,2175.0,5.1
9569,12,12072,2020-10-01,15.0,226.0,,,359.0,2826.0,1777.0,5964.0,4804.0,7738.0,2126.0,5.1
9570,12,12072,2020-11-01,151.0,1425.0,,,,,1817.0,5935.0,4715.0,7701.0,2125.0,5.0
9571,12,12072,2020-12-01,165.0,1085.0,,,,,1915.0,5980.0,4749.0,7642.0,2149.0,5.1
9572,12,12072,2021-01-01,150.0,1046.0,,,,,1874.0,,5059.0,7712.0,,5.4
9573,12,12072,2021-02-01,87.0,566.0,,,,,1983.0,,5024.0,7782.0822837,,5.4
9574,12,12072,2021-03-01,43.0,617.0,,,,,1970.0,,4916.0,7802.2699505,,5.2
9575,12,12072,2021-04-01,18.0,129.0,,,,,2001.0,,4765.0,7767.1872323,,5.1
9576,12,12073,2019-01-01,,,,,,,936.0,9593.0,7289.0,13878.0,1945.0,11.9
9577,12,12073,2019-02-01,,,,,,,977.0,9607.0,7313.0,13968.0,1890.0,11.9
9578,12,12073,2019-03-01,,,38805.0,42927.0,,,1145.0,9397.0,7119.0,13911.0,1644.0,11.6
9579,12,12073,2019-04-01,,,,,,,1160.0,8995.0,6674.0,13716.0,1337.0,10.9
9580,12,12073,2019-05-01,,,,,,,1151.0,8914.0,6619.0,13531.0,1239.0,11.0
9581,12,12073,2019-06-01,,,39166.0,43216.0,,,1212.0,8805.0,6512.0,13410.0,1201.0,10.8
9582,12,12073,2019-07-01,,,,,,,1254.0,8788.0,6445.0,13318.0,1256.0,10.7
9583,12,12073,2019-08-01,,,,,,,1186.0,8700.0,6291.0,13127.0,1234.0,10.4
9584,12,12073,2019-09-01,,,39739.0,43722.0,,,1192.0,8733.0,6122.0,12859.0,1245.0,10.1
9585,12,12073,2019-10-01,,,,,,,1155.0,8724.0,6109.0,12739.0,1292.0,10.1
9586,12,12073,2019-11-01,,,,,,,1120.0,8704.0,5999.0,12698.0,1354.0,9.9
9587,12,12073,2019-12-01,,,,,,,1111.0,8830.0,6128.0,12543.0,1533.0,10.1
9588,12,12073,2020-01-01,4.0,6.0,,,3.0,4.0,1080.0,9167.0,6607.0,,1814.0,10.9
9589,12,12073,2020-02-01,0.0,0.0,,,5.0,13.0,1052.0,9088.0,6504.0,12434.0,1780.0,10.8
9590,12,12073,2020-03-01,300.0,3030.0,39108.0,42995.0,439.0,2358.0,1067.0,8779.0,6169.0,12482.0,1585.0,10.2
9591,12,12073,2020-04-01,735.0,4880.0,,,773.0,4249.0,1030.0,8813.0,6445.0,12646.0,1636.0,10.7
9592,12,12073,2020-05-01,60.0,469.0,,,640.0,3685.0,992.0,8897.0,6693.0,12599.0,1640.0,11.2
9593,12,12073,2020-06-01,19.0,131.0,39020.0,42797.0,444.0,2564.0,1029.0,8889.0,6509.0,12556.0,1603.0,10.8
9594,12,12073,2020-07-01,9.0,76.0,,,306.0,1704.0,1017.0,8916.0,6575.0,12448.0,1655.0,11.0
9595,12,12073,2020-08-01,4.0,13.0,,,254.0,1263.0,965.0,8861.0,6533.0,12258.0,1666.0,10.9
9596,12,12073,2020-09-01,9.0,28.0,39496.0,43395.0,221.0,1051.0,971.0,8821.0,6297.0,12044.0,1631.0,10.5
9597,12,12073,2020-10-01,8.0,42.0,,,194.0,933.0,1031.0,8805.0,6224.0,11794.0,1615.0,10.4
9598,12,12073,2020-11-01,163.0,1264.0,,,,,1016.0,8759.0,6216.0,11850.0,1625.0,10.4
9599,12,12073,2020-12-01,141.0,665.0,,,,,1051.0,8823.0,6294.0,11772.0,1776.0,10.5
9600,12,12073,2021-01-01,97.0,841.0,,,,,1080.0,,6785.0,11842.0,,11.3
9601,12,12073,2021-02-01,64.0,573.0,,,,,1038.0,,6791.0,11901.0500899,,11.3
9602,12,12073,2021-03-01,21.0,117.0,,,,,1092.0,,6616.0,11952.4472925,,11.0
9603,12,12073,2021-04-01,10.0,87.0,,,,,1159.0,,6346.0,11725.4333615,,10.6
9604,13,13003,2019-01-01,,,,,,,1868.0,11301.0,8282.0,20303.0,2175.0,7.7
9605,13,13003,2019-02-01,,,,,,,2235.0,11233.0,8202.0,20182.0,2150.0,7.6
9606,13,13003,2019-03-01,,,91923.0,80298.0,,,2589.0,11012.0,7907.0,20070.0,2021.0,7.4
9607,13,13003,2019-04-01,,,,,,,2620.0,10688.0,7474.0,19912.0,1829.0,7.0
9608,13,13003,2019-05-01,,,,,,,2669.0,10511.0,7236.0,19625.0,1692.0,6.7
9609,13,13003,2019-06-01,,,92514.0,80987.0,,,2813.0,10332.0,7085.0,19301.0,1653.0,6.6
9610,13,13003,2019-07-01,,,,,,,2710.0,10284.0,7086.0,18938.0,1790.0,6.6
9611,13,13003,2019-08-01,,,,,,,2734.0,10240.0,7143.0,18460.0,1794.0,6.6
9612,13,13003,2019-09-01,,,94868.0,82521.0,,,2720.0,9948.0,6771.0,18085.0,1743.0,6.3
9613,13,13003,2019-10-01,,,,,,,2706.0,9914.0,6777.0,17896.0,1702.0,6.3
9614,13,13003,2019-11-01,,,,,,,2828.0,9860.0,6638.0,17690.0,1781.0,6.1
9615,13,13003,2019-12-01,,,,,,,2672.0,9917.0,6757.0,17494.0,1835.0,6.3
9616,13,13003,2020-01-01,3.0,95.0,,,0.0,0.0,2700.0,10309.0,7283.0,,2076.0,6.7
9617,13,13003,2020-02-01,4.0,97.0,,,3.0,76.0,2818.0,10284.0,7301.0,17224.0,2159.0,6.8
9618,13,13003,2020-03-01,783.0,8506.0,94275.0,81721.0,1063.0,6978.0,2800.0,10093.0,7108.0,17340.0,2047.0,6.6
9619,13,13003,2020-04-01,1388.0,14659.0,,,1579.0,13338.0,2726.0,10769.0,8210.0,17870.0,2414.0,7.6
9620,13,13003,2020-05-01,139.0,2286.0,,,1385.0,12680.0,2517.0,11123.0,8722.0,18151.0,2653.0,8.0
9621,13,13003,2020-06-01,41.0,819.0,93252.0,80937.0,1029.0,10312.0,2428.0,11178.0,8784.0,17984.0,2671.0,8.1
9622,13,13003,2020-07-01,15.0,729.0,,,743.0,7326.0,2290.0,11292.0,8931.0,17746.0,2796.0,8.2
9623,13,13003,2020-08-01,41.0,2019.0,,,627.0,7107.0,2330.0,11256.0,8884.0,17313.0,2807.0,8.1
9624,13,13003,2020-09-01,15.0,95.0,94540.0,81986.0,501.0,6623.0,2234.0,10958.0,8479.0,16788.0,2682.0,7.8
9625,13,13003,2020-10-01,16.0,722.0,,,443.0,6043.0,2138.0,10846.0,8287.0,16330.0,2618.0,7.6
9626,13,13003,2020-11-01,235.0,2691.0,,,,,2064.0,10891.0,8228.0,16391.0,2696.0,7.5
9627,13,13003,2020-12-01,171.0,1100.0,,,,,2054.0,11062.0,8447.0,16524.0,2834.0,7.7
9628,13,13003,2021-01-01,210.0,2244.0,,,,,1946.0,,9045.0,16683.0,,8.3
9629,13,13003,2021-02-01,177.0,2510.0,,,,,1938.0,,9175.0,16839.4132677,,8.4
9630,13,13003,2021-03-01,51.0,447.0,,,,,2062.0,,9087.0,16870.5370033,,8.3
9631,13,13003,2021-04-01,14.0,105.0,,,,,2091.0,,8899.0,16754.1048576,,8.2
9632,13,13004,2019-01-01,,,,,,,1580.0,6495.0,4507.0,11775.0,1029.0,9.3
9633,13,13004,2019-02-01,,,,,,,1629.0,6494.0,4436.0,11689.0,1008.0,9.2
9634,13,13004,2019-03-01,,,50540.0,35539.0,,,1767.0,6403.0,4289.0,11673.0,942.0,8.9
9635,13,13004,2019-04-01,,,,,,,1732.0,6320.0,4133.0,11642.0,879.0,8.5
9636,13,13004,2019-05-01,,,,,,,1722.0,6262.0,4117.0,11569.0,818.0,8.5
9637,13,13004,2019-06-01,,,50834.0,35723.0,,,1754.0,6200.0,4083.0,11453.0,803.0,8.4
9638,13,13004,2019-07-01,,,,,,,1781.0,6231.0,4171.0,11419.0,876.0,8.6
9639,13,13004,2019-08-01,,,,,,,1718.0,6216.0,4246.0,11294.0,859.0,8.7
9640,13,13004,2019-09-01,,,51385.0,36356.0,,,1792.0,6129.0,4131.0,11182.0,865.0,8.5
9641,13,13004,2019-10-01,,,,,,,1709.0,6146.0,4105.0,10970.0,854.0,8.4
9642,13,13004,2019-11-01,,,,,,,1645.0,6089.0,4080.0,10868.0,884.0,8.4
9643,13,13004,2019-12-01,,,,,,,1634.0,6129.0,4088.0,10910.0,943.0,8.4
9644,13,13004,2020-01-01,0.0,0.0,,,0.0,0.0,1628.0,6331.0,4298.0,,1060.0,8.8
9645,13,13004,2020-02-01,0.0,0.0,,,3.0,14.0,1644.0,6370.0,4372.0,10822.0,1093.0,9.0
9646,13,13004,2020-03-01,476.0,5291.0,50997.0,35821.0,546.0,2995.0,1593.0,6261.0,4292.0,10990.0,1035.0,8.8
9647,13,13004,2020-04-01,655.0,4963.0,,,825.0,5524.0,1431.0,6502.0,4751.0,11237.0,1136.0,9.8
9648,13,13004,2020-05-01,50.0,786.0,,,708.0,4544.0,1391.0,6629.0,4950.0,11286.0,1220.0,10.1
9649,13,13004,2020-06-01,19.0,451.0,50554.0,35324.0,533.0,3713.0,1224.0,6629.0,4979.0,11303.0,1254.0,10.2
9650,13,13004,2020-07-01,17.0,127.0,,,378.0,2542.0,1181.0,6648.0,4977.0,11123.0,1280.0,10.2
9651,13,13004,2020-08-01,9.0,289.0,,,317.0,2153.0,1218.0,6645.0,4893.0,10997.0,1273.0,10.0
9652,13,13004,2020-09-01,4.0,22.0,51657.0,36067.0,243.0,1957.0,1242.0,6479.0,4670.0,10732.0,1237.0,9.5
9653,13,13004,2020-10-01,7.0,14.0,,,217.0,1556.0,1300.0,6390.0,4587.0,10403.0,1197.0,9.4
9654,13,13004,2020-11-01,102.0,723.0,,,,,1385.0,6294.0,4480.0,10417.0,1198.0,9.2
9655,13,13004,2020-12-01,90.0,967.0,,,,,1428.0,6360.0,4553.0,10440.0,1244.0,9.3
9656,13,13004,2021-01-01,131.0,1114.0,,,,,1259.0,,4872.0,10527.0,,10.0
9657,13,13004,2021-02-01,120.0,959.0,,,,,1341.0,,4921.0,10623.3556487,,10.1
9658,13,13004,2021-03-01,0.0,0.0,,,,,1416.0,,4852.0,10675.9106204,,9.9
9659,13,13004,2021-04-01,26.0,181.0,,,,,1616.0,,4783.0,10533.5706896,,9.8
9660,13,13071,2019-01-01,,,,,,,2470.0,16948.0,13452.0,24285.0,4427.0,10.2
9661,13,13071,2019-02-01,,,,,,,2524.0,17164.0,13381.0,24318.0,4465.0,10.1
9662,13,13071,2019-03-01,,,92628.0,96467.0,,,2582.0,16484.0,12645.0,24179.0,3838.0,9.6
9663,13,13071,2019-04-01,,,,,,,2930.0,15497.0,11595.0,23866.0,3111.0,8.8
9664,13,13071,2019-05-01,,,,,,,2985.0,14845.0,11094.0,23402.0,2717.0,8.4
9665,13,13071,2019-06-01,,,94162.0,97822.0,,,3089.0,14524.0,10844.0,23053.0,2668.0,8.2
9666,13,13071,2019-07-01,,,,,,,3558.0,14411.0,10811.0,22667.0,2719.0,8.2
9667,13,13071,2019-08-01,,,,,,,3135.0,14209.0,10789.0,22218.0,2650.0,8.2
9668,13,13071,2019-09-01,,,95570.0,99292.0,,,2842.0,13997.0,10384.0,21757.0,2702.0,7.9
9669,13,13071,2019-10-01,,,,,,,2793.0,13876.0,10414.0,21480.0,2651.0,7.9
9670,13,13071,2019-11-01,,,,,,,2535.0,14353.0,10719.0,21317.0,3067.0,8.1
9671,13,13071,2019-12-01,,,,,,,2468.0,14732.0,11222.0,21202.0,3491.0,8.5
9672,13,13071,2020-01-01,0.0,0.0,,,5.0,22.0,2378.0,15584.0,12230.0,,4289.0,9.3
9673,13,13071,2020-02-01,3.0,317.0,,,7.0,209.0,2501.0,15563.0,11985.0,21144.0,4257.0,9.1
9674,13,13071,2020-03-01,697.0,7647.0,92638.0,96595.0,1214.0,5977.0,2530.0,14992.0,11403.0,21288.0,3850.0,8.7
9675,13,13071,2020-04-01,2043.0,17477.0,,,2033.0,13478.0,2665.0,15041.0,12022.0,21679.0,3896.0,9.1
9676,13,13071,2020-05-01,153.0,1306.0,,,1702.0,11581.0,2622.0,15114.0,12319.0,21798.0,3892.0,9.4
9677,13,13071,2020-06-01,40.0,366.0,92623.0,96519.0,1096.0,7315.0,2647.0,14759.0,11989.0,21591.0,3663.0,9.2
9678,13,13071,2020-07-01,14.0,212.0,,,780.0,5131.0,2739.0,14666.0,11924.0,21087.0,3782.0,9.1
9679,13,13071,2020-08-01,40.0,442.0,,,644.0,3329.0,2574.0,14457.0,11748.0,20717.0,3699.0,9.0
9680,13,13071,2020-09-01,13.0,126.0,94149.0,98252.0,499.0,2342.0,2495.0,14130.0,11190.0,20316.0,3591.0,8.6
9681,13,13071,2020-10-01,15.0,293.0,,,436.0,2086.0,2537.0,14024.0,10960.0,19816.0,3517.0,8.4
9682,13,13071,2020-11-01,325.0,4142.0,,,,,2489.0,14333.0,11221.0,19653.0,3747.0,8.6
9683,13,13071,2020-12-01,316.0,3203.0,,,,,2459.0,14811.0,11778.0,19703.0,4241.0,9.0
9684,13,13071,2021-01-01,335.0,2842.0,,,,,2361.0,,12638.0,19830.0,,9.7
9685,13,13071,2021-02-01,134.0,2155.0,,,,,2476.0,,12816.0,19978.014712,,9.8
9686,13,13071,2021-03-01,50.0,323.0,,,,,2570.0,,12475.0,19970.8687107,,9.6
9687,13,13071,2021-04-01,54.0,493.0,,,,,2699.0,,12257.0,19803.6243309,,9.4
9688,13,13072,2019-01-01,,,,,,,1484.0,9211.0,6860.0,12958.0,2727.0,6.3
9689,13,13072,2019-02-01,,,,,,,1832.0,9205.0,6762.0,13035.0,2683.0,6.2
9690,13,13072,2019-03-01,,,67746.0,82917.0,,,1885.0,8782.0,6254.0,12976.0,2306.0,5.8
9691,13,13072,2019-04-01,,,,,,,1995.0,8335.0,5729.0,12815.0,1992.0,5.3
9692,13,13072,2019-05-01,,,,,,,1987.0,8097.0,5560.0,12542.0,1756.0,5.1
9693,13,13072,2019-06-01,,,68933.0,83784.0,,,1973.0,7848.0,5282.0,12334.0,1707.0,4.9
9694,13,13072,2019-07-01,,,,,,,1961.0,7900.0,5321.0,12092.0,1774.0,4.9
9695,13,13072,2019-08-01,,,,,,,1887.0,7887.0,5405.0,11883.0,1720.0,5.0
9696,13,13072,2019-09-01,,,69111.0,84958.0,,,1878.0,7751.0,5180.0,11648.0,1684.0,4.8
9697,13,13072,2019-10-01,,,,,,,1788.0,7693.0,5120.0,11605.0,1670.0,4.7
9698,13,13072,2019-11-01,,,,,,,1830.0,7871.0,5281.0,11477.0,1871.0,4.9
9699,13,13072,2019-12-01,,,,,,,1779.0,8109.0,5570.0,11449.0,2073.0,5.1
9700,13,13072,2020-01-01,0.0,0.0,,,4.0,56.0,1812.0,8549.0,6118.0,,2464.0,5.6
9701,13,13072,2020-02-01,10.0,223.0,,,7.0,143.0,1962.0,8529.0,6044.0,11330.0,2493.0,5.6
9702,13,13072,2020-03-01,806.0,9605.0,67703.0,83362.0,1057.0,6688.0,2058.0,8208.0,5706.0,11411.0,2252.0,5.3
9703,13,13072,2020-04-01,1519.0,12599.0,,,1620.0,11449.0,1905.0,8515.0,6335.0,11787.0,2440.0,5.8
9704,13,13072,2020-05-01,115.0,741.0,,,1476.0,10557.0,1757.0,8671.0,6558.0,11940.0,2546.0,6.0
9705,13,13072,2020-06-01,35.0,132.0,67787.0,83246.0,955.0,5494.0,1829.0,8472.0,6275.0,11856.0,2421.0,5.8
9706,13,13072,2020-07-01,16.0,129.0,,,667.0,3598.0,1796.0,8459.0,6298.0,11630.0,2555.0,5.8
9707,13,13072,2020-08-01,7.0,127.0,,,537.0,2719.0,1726.0,8393.0,6266.0,11488.0,2510.0,5.8
9708,13,13072,2020-09-01,21.0,114.0,68718.0,84547.0,441.0,2153.0,1679.0,8254.0,6038.0,11179.0,2429.0,5.5
9709,13,13072,2020-10-01,14.0,114.0,,,405.0,2074.0,1712.0,8217.0,5930.0,10940.0,2380.0,5.4
9710,13,13072,2020-11-01,306.0,2935.0,,,,,1626.0,8332.0,5960.0,10924.0,2505.0,5.5
9711,13,13072,2020-12-01,204.0,2041.0,,,,,1556.0,8497.0,6165.0,11002.0,2663.0,5.7
9712,13,13072,2021-01-01,184.0,1372.0,,,,,1569.0,,6726.0,11107.0,,6.2
9713,13,13072,2021-02-01,197.0,1770.0,,,,,1714.0,,6842.0,11180.2456587,,6.3
9714,13,13072,2021-03-01,52.0,455.0,,,,,1847.0,,6766.0,11276.3904591,,6.2
9715,13,13072,2021-04-01,29.0,416.0,,,,,1905.0,,6631.0,11127.0222083,,6.1
9716,13,13073,2019-01-01,,,,,,,2024.0,15709.0,12194.0,18856.0,5391.0,10.9
9717,13,13073,2019-02-01,,,,,,,2288.0,15367.0,11808.0,18889.0,5258.0,10.5
9718,13,13073,2019-03-01,,,72005.0,81578.0,,,2422.0,14330.0,10642.0,18767.0,4294.0,9.5
9719,13,13073,2019-04-01,,,,,,,2462.0,12663.0,8894.0,18420.0,2912.0,7.9
9720,13,13073,2019-05-01,,,,,,,2488.0,11914.0,8268.0,18006.0,2350.0,7.3
9721,13,13073,2019-06-01,,,75381.0,84562.0,,,2170.0,11516.0,7862.0,17532.0,2254.0,7.0
9722,13,13073,2019-07-01,,,,,,,2088.0,11437.0,7812.0,17024.0,2404.0,6.9
9723,13,13073,2019-08-01,,,,,,,1925.0,11326.0,7777.0,16664.0,2258.0,6.9
9724,13,13073,2019-09-01,,,76234.0,85712.0,,,1901.0,11178.0,7574.0,16397.0,2251.0,6.7
9725,13,13073,2019-10-01,,,,,,,1938.0,11387.0,7774.0,16255.0,2506.0,6.9
9726,13,13073,2019-11-01,,,,,,,2234.0,12325.0,8707.0,16150.0,3261.0,7.7
9727,13,13073,2019-12-01,,,,,,,2214.0,13399.0,9915.0,16269.0,4320.0,8.8
9728,13,13073,2020-01-01,0.0,0.0,,,4.0,8.0,2289.0,14592.0,11200.0,,5337.0,10.0
9729,13,13073,2020-02-01,0.0,0.0,,,5.0,13.0,2476.0,14511.0,11025.0,16151.0,5308.0,9.8
9730,13,13073,2020-03-01,1130.0,11030.0,72152.0,82175.0,1456.0,7972.0,2593.0,13504.0,9956.0,16436.0,4517.0,8.8
9731,13,13073,2020-04-01,1962.0,16027.0,,,2395.0,15197.0,2032.0,13736.0,10689.0,17270.0,4437.0,9.5
9732,13,13073,2020-05-01,174.0,2081.0,,,2146.0,14031.0,1978.0,14069.0,11223.0,17469.0,4408.0,10.0
9733,13,13073,2020-06-01,35.0,149.0,73521.0,83427.0,1095.0,6939.0,2047.0,13375.0,10417.0,17324.0,3551.0,9.3
9734,13,13073,2020-07-01,19.0,167.0,,,668.0,3963.0,1993.0,13132.0,10164.0,16654.0,3580.0,9.0
9735,13,13073,2020-08-01,12.0,127.0,,,537.0,2900.0,1932.0,12976.0,10078.0,16281.0,3361.0,9.0
9736,13,13073,2020-09-01,8.0,82.0,75225.0,85041.0,435.0,2638.0,1840.0,12742.0,9726.0,15774.0,3277.0,8.7
9737,13,13073,2020-10-01,23.0,144.0,,,401.0,2581.0,1792.0,12673.0,9597.0,15362.0,3213.0,8.5
9738,13,13073,2020-11-01,700.0,6997.0,,,,,1685.0,13297.0,10206.0,15515.0,3772.0,9.1
9739,13,13073,2020-12-01,388.0,3157.0,,,,,1709.0,14424.0,11369.0,15885.0,4790.0,10.1
9740,13,13073,2021-01-01,366.0,3005.0,,,,,1810.0,,12610.0,16301.0,,11.2
9741,13,13073,2021-02-01,98.0,1243.0,,,,,1924.0,,12772.0,16402.1922977,,11.4
9742,13,13073,2021-03-01,58.0,575.0,,,,,2113.0,,12303.0,16724.4355041,,10.9
9743,13,13073,2021-04-01,76.0,337.0,,,,,2234.0,,11623.0,16523.5458608,,10.3
9744,13,13074,2019-01-01,,,,,,,1616.0,7308.0,5428.0,10090.0,2203.0,6.6
9745,13,13074,2019-02-01,,,,,,,1699.0,7333.0,5469.0,10104.0,2215.0,6.6
9746,13,13074,2019-03-01,,,47451.0,62832.0,,,1754.0,7091.0,5117.0,10005.0,1932.0,6.2
9747,13,13074,2019-04-01,,,,,,,1845.0,6745.0,4686.0,9843.0,1685.0,5.7
9748,13,13074,2019-05-01,,,,,,,1821.0,6516.0,4602.0,9678.0,1539.0,5.5
9749,13,13074,2019-06-01,,,48179.0,63363.0,,,1841.0,6333.0,4535.0,9495.0,1455.0,5.5
9750,13,13074,2019-07-01,,,,,,,1917.0,6337.0,4585.0,9401.0,1518.0,5.5
9751,13,13074,2019-08-01,,,,,,,1789.0,6338.0,4675.0,9277.0,1480.0,5.6
9752,13,13074,2019-09-01,,,48985.0,64247.0,,,1810.0,6203.0,4503.0,9057.0,1479.0,5.4
9753,13,13074,2019-10-01,,,,,,,1792.0,6208.0,4502.0,9038.0,1498.0,5.4
9754,13,13074,2019-11-01,,,,,,,1742.0,6332.0,4600.0,8999.0,1586.0,5.5
9755,13,13074,2019-12-01,,,,,,,1749.0,6549.0,4847.0,9007.0,1818.0,5.8
9756,13,13074,2020-01-01,0.0,0.0,,,3.0,17.0,1705.0,6872.0,5208.0,,2048.0,6.3
9757,13,13074,2020-02-01,0.0,0.0,,,3.0,15.0,1705.0,6840.0,5125.0,8829.0,2065.0,6.2
