ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
07,07338,2020-02-01,0.0,0.0,,,0.0,0.0,515.0,4294.0,3302.0,5099.0,1598.0,3.8
07,07338,2020-03-01,133.0,1643.0,28382.0,64198.0,383.0,1524.0,490.0,4201.0,3222.0,5210.0,1569.0,3.7
07,07338,2020-04-01,785.0,5059.0,,,704.0,3115.0,416.0,4456.0,3637.0,5446.0,1703.0,4.1
07,07338,2020-05-01,72.0,378.0,,,594.0,2712.0,378.0,4666.0,3888.0,5538.0,1833.0,4.3
07,07338,2020-06-01,28.0,89.0,28470.0,63859.0,434.0,2003.0,379.0,4726.0,3948.0,5526.0,1882.0,4.4
07,07338,2020-07-01,10.0,82.0,,,334.0,1512.0,382.0,4858.0,4070.0,5502.0,2000.0,4.5
07,07338,2020-08-01,7.0,99.0,,,300.0,1205.0,397.0,4870.0,4113.0,5482.0,2060.0,4.6
07,07338,2020-09-01,7.0,24.0,29130.0,64675.0,252.0,916.0,423.0,4830.0,4017.0,5428.0,2001.0,4.5
07,07338,2020-10-01,8.0,79.0,,,231.0,861.0,448.0,4780.0,3910.0,5332.0,1951.0,4.3
07,07338,2020-11-01,82.0,407.0,,,,,490.0,4740.0,3841.0,5322.0,1957.0,4.3
07,07338,2020-12-01,84.0,436.0,,,,,491.0,4723.0,3831.0,5313.0,1963.0,4.3
07,07338,2021-01-01,82.0,235.0,,,,,473.0,,4107.0,5426.0,,4.6
07,07338,2021-02-01,32.0,169.0,,,,,468.0,,4160.0,5524.2882498,,4.6
07,07338,2021-03-01,24.0,91.0,,,,,492.0,,4074.0,5607.6088382,,4.5
07,07338,2021-04-01,10.0,59.0,,,,,523.0,,4082.0,5576.8580958,,4.5
07,07339,2019-01-01,,,,,,,1346.0,5768.0,3984.0,8848.0,1666.0,3.4
07,07339,2019-02-01,,,,,,,1426.0,5805.0,3930.0,8844.0,1679.0,3.4
07,07339,2019-03-01,,,57038.0,85708.0,,,1390.0,5822.0,3962.0,8812.0,1553.0,3.4
07,07339,2019-04-01,,,,,,,1366.0,5854.0,3970.0,8774.0,1535.0,3.4
07,07339,2019-05-01,,,,,,,1401.0,5780.0,3919.0,8713.0,1462.0,3.3
07,07339,2019-06-01,,,57507.0,85888.0,,,1468.0,5749.0,3905.0,8686.0,1532.0,3.3
07,07339,2019-07-01,,,,,,,1455.0,5770.0,4130.0,8715.0,1660.0,3.5
07,07339,2019-08-01,,,,,,,1481.0,5848.0,4263.0,8536.0,1676.0,3.6
07,07339,2019-09-01,,,58500.0,87319.0,,,1493.0,5735.0,4106.0,8464.0,1650.0,3.5
07,07339,2019-10-01,,,,,,,1423.0,5649.0,4012.0,8377.0,1588.0,3.4
07,07339,2019-11-01,,,,,,,1364.0,5501.0,3897.0,8413.0,1550.0,3.3
07,07339,2019-12-01,,,,,,,1256.0,5526.0,3923.0,8370.0,1607.0,3.3
07,07339,2020-01-01,0.0,0.0,,,6.0,51.0,1175.0,5831.0,4299.0,,1796.0,3.6
07,07339,2020-02-01,0.0,0.0,,,6.0,84.0,1209.0,5813.0,4230.0,8407.0,1805.0,3.6
07,07339,2020-03-01,90.0,890.0,58242.0,86729.0,617.0,4350.0,1234.0,5700.0,4122.0,8630.0,1731.0,3.5
07,07339,2020-04-01,1475.0,12765.0,,,1221.0,6583.0,967.0,6104.0,4730.0,8963.0,1959.0,4.0
07,07339,2020-05-01,110.0,1179.0,,,1050.0,7396.0,960.0,6602.0,5309.0,9103.0,2111.0,4.5
07,07339,2020-06-01,31.0,341.0,58115.0,85711.0,769.0,3693.0,990.0,6630.0,5338.0,9163.0,2213.0,4.5
07,07339,2020-07-01,20.0,290.0,,,595.0,2695.0,1016.0,6766.0,5463.0,9151.0,2381.0,4.6
07,07339,2020-08-01,15.0,284.0,,,494.0,1969.0,1093.0,6879.0,5531.0,9061.0,2422.0,4.7
07,07339,2020-09-01,7.0,29.0,58709.0,86870.0,424.0,1927.0,1206.0,6666.0,5244.0,8869.0,2323.0,4.4
07,07339,2020-10-01,12.0,122.0,,,399.0,1761.0,1333.0,6594.0,5094.0,8647.0,2306.0,4.3
07,07339,2020-11-01,155.0,2843.0,,,,,1403.0,6595.0,5023.0,8610.0,2289.0,4.2
07,07339,2020-12-01,169.0,1007.0,,,,,1354.0,6591.0,4954.0,8593.0,2271.0,4.2
07,07339,2021-01-01,103.0,681.0,,,,,1339.0,,5363.0,8828.0,,4.5
07,07339,2021-02-01,58.0,373.0,,,,,1286.0,,5344.0,8930.3911533,,4.5
07,07339,2021-03-01,16.0,174.0,,,,,1373.0,,5125.0,8950.2735216,,4.3
07,07339,2021-04-01,12.0,221.0,,,,,1398.0,,5065.0,8957.1264425,,4.3
07,07340,2019-01-01,,,,,,,468.0,2543.0,2065.0,2325.0,1053.0,3.9
07,07340,2019-02-01,,,,,,,447.0,2568.0,2055.0,2347.0,1058.0,3.9
07,07340,2019-03-01,,,15151.0,37212.0,,,465.0,2413.0,1914.0,2344.0,956.0,3.7
07,07340,2019-04-01,,,,,,,486.0,2313.0,1819.0,2345.0,882.0,3.5
07,07340,2019-05-01,,,,,,,483.0,2319.0,1856.0,2321.0,861.0,3.6
07,07340,2019-06-01,,,15214.0,37117.0,,,471.0,2314.0,1857.0,2281.0,899.0,3.6
07,07340,2019-07-01,,,,,,,474.0,2390.0,1958.0,2211.0,956.0,3.8
07,07340,2019-08-01,,,,,,,495.0,2387.0,1961.0,2226.0,943.0,3.8
07,07340,2019-09-01,,,15456.0,37641.0,,,520.0,2360.0,1921.0,2183.0,938.0,3.7
07,07340,2019-10-01,,,,,,,497.0,2324.0,1880.0,2202.0,920.0,3.6
07,07340,2019-11-01,,,,,,,461.0,2284.0,1802.0,2198.0,925.0,3.5
07,07340,2019-12-01,,,,,,,475.0,2350.0,1893.0,2205.0,998.0,3.6
07,07340,2020-01-01,5.0,48.0,,,11.0,96.0,445.0,2547.0,2122.0,,1176.0,4.1
07,07340,2020-02-01,0.0,0.0,,,9.0,63.0,457.0,2533.0,2080.0,2192.0,1173.0,4.0
07,07340,2020-03-01,333.0,3226.0,15355.0,37120.0,359.0,1744.0,438.0,2437.0,1975.0,2227.0,1055.0,3.8
07,07340,2020-04-01,397.0,2845.0,,,565.0,2853.0,406.0,2557.0,2180.0,2333.0,1135.0,4.2
07,07340,2020-05-01,47.0,271.0,,,491.0,2581.0,393.0,2619.0,2254.0,2336.0,1158.0,4.4
07,07340,2020-06-01,18.0,149.0,15281.0,36798.0,381.0,2196.0,419.0,2638.0,2277.0,2343.0,1188.0,4.4
07,07340,2020-07-01,20.0,364.0,,,305.0,1519.0,384.0,2696.0,2291.0,2315.0,1217.0,4.4
07,07340,2020-08-01,5.0,58.0,,,254.0,1196.0,406.0,2693.0,2314.0,2282.0,1224.0,4.5
07,07340,2020-09-01,8.0,57.0,15575.0,37408.0,223.0,965.0,428.0,2525.0,2134.0,2261.0,1143.0,4.1
07,07340,2020-10-01,5.0,22.0,,,224.0,1032.0,438.0,2416.0,2039.0,2179.0,1109.0,3.9
07,07340,2020-11-01,70.0,753.0,,,,,464.0,2407.0,2024.0,2183.0,1097.0,3.9
07,07340,2020-12-01,63.0,551.0,,,,,426.0,2479.0,2094.0,2163.0,1156.0,4.0
07,07340,2021-01-01,72.0,582.0,,,,,444.0,,2282.0,2203.0,,4.4
07,07340,2021-02-01,30.0,365.0,,,,,467.0,,2233.0,2273.6734584,,4.3
07,07340,2021-03-01,12.0,72.0,,,,,479.0,,2188.0,2256.1725613,,4.2
07,07340,2021-04-01,8.0,32.0,,,,,507.0,,2147.0,2249.4115266,,4.1
08,08111,2019-01-01,,,,,,,7319.0,21685.0,14085.0,40591.0,4582.0,4.1
08,08111,2019-02-01,,,,,,,7735.0,21553.0,13669.0,40607.0,4604.0,4.0
08,08111,2019-03-01,,,424406.0,264750.0,,,8192.0,21592.0,13625.0,40660.0,4493.0,4.0
08,08111,2019-04-01,,,,,,,8822.0,21700.0,13666.0,40398.0,4605.0,4.0
08,08111,2019-05-01,,,,,,,9012.0,21495.0,13463.0,40116.0,4593.0,3.9
08,08111,2019-06-01,,,426014.0,265214.0,,,8846.0,21403.0,13503.0,39836.0,4618.0,3.9
08,08111,2019-07-01,,,,,,,8703.0,21626.0,13777.0,39693.0,4851.0,4.0
08,08111,2019-08-01,,,,,,,8392.0,22034.0,14546.0,39304.0,5127.0,4.2
08,08111,2019-09-01,,,432248.0,267652.0,,,8253.0,21983.0,14332.0,39051.0,4977.0,4.1
08,08111,2019-10-01,,,,,,,7623.0,22547.0,14453.0,38903.0,4910.0,4.2
08,08111,2019-11-01,,,,,,,7119.0,22812.0,14471.0,38592.0,5000.0,4.2
08,08111,2019-12-01,,,,,,,7392.0,22814.0,14401.0,38356.0,5081.0,4.2
08,08111,2020-01-01,6.0,374.0,,,19.0,143.0,6848.0,23459.0,15404.0,,5595.0,4.4
08,08111,2020-02-01,0.0,0.0,,,27.0,344.0,6806.0,23667.0,15227.0,38563.0,5520.0,4.4
08,08111,2020-03-01,2405.0,34183.0,427919.0,266364.0,3033.0,31492.0,6318.0,23581.0,15185.0,39203.0,5536.0,4.4
08,08111,2020-04-01,4329.0,133078.0,,,5495.0,105202.0,5337.0,25178.0,17580.0,40607.0,6675.0,5.1
08,08111,2020-05-01,767.0,33821.0,,,5171.0,92512.0,5110.0,26529.0,19368.0,41360.0,7423.0,5.5
08,08111,2020-06-01,254.0,3198.0,423052.0,262302.0,4254.0,76416.0,5036.0,27243.0,20047.0,41443.0,7729.0,5.7
08,08111,2020-07-01,116.0,1394.0,,,3585.0,49576.0,4978.0,27754.0,20434.0,41308.0,8166.0,5.8
08,08111,2020-08-01,98.0,5046.0,,,3089.0,24697.0,5059.0,28379.0,21188.0,41069.0,8633.0,6.0
08,08111,2020-09-01,55.0,1192.0,428277.0,264035.0,2871.0,23507.0,4988.0,28209.0,20871.0,40483.0,8428.0,6.0
08,08111,2020-10-01,68.0,525.0,,,2725.0,21356.0,5011.0,27635.0,19888.0,39868.0,7871.0,5.7
08,08111,2020-11-01,566.0,5588.0,,,,,4798.0,27281.0,19283.0,39653.0,7687.0,5.5
08,08111,2020-12-01,460.0,5118.0,,,,,4742.0,26907.0,18920.0,39606.0,7642.0,5.4
08,08111,2021-01-01,511.0,5035.0,,,,,4579.0,,19763.0,39918.0,,5.6
08,08111,2021-02-01,346.0,4119.0,,,,,4988.0,,19471.0,40221.0614173,,5.6
08,08111,2021-03-01,130.0,1336.0,,,,,5225.0,,19141.0,40501.9495109,,5.5
08,08111,2021-04-01,87.0,832.0,,,,,5102.0,,18766.0,40537.4173,,5.4
08,08115,2019-01-01,,,,,,,2796.0,8395.0,6036.0,13244.0,2793.0,2.8
08,08115,2019-02-01,,,,,,,2970.0,8487.0,6017.0,13312.0,2887.0,2.8
08,08115,2019-03-01,,,183934.0,169730.0,,,3162.0,8429.0,5939.0,13305.0,2774.0,2.7
08,08115,2019-04-01,,,,,,,3002.0,8349.0,5840.0,13235.0,2749.0,2.7
08,08115,2019-05-01,,,,,,,3324.0,8390.0,6066.0,13169.0,2728.0,2.7
08,08115,2019-06-01,,,184122.0,170047.0,,,3453.0,8480.0,6120.0,13109.0,2798.0,2.8
08,08115,2019-07-01,,,,,,,3356.0,8578.0,6241.0,13057.0,2964.0,2.8
08,08115,2019-08-01,,,,,,,3197.0,8748.0,6711.0,12922.0,3141.0,3.0
08,08115,2019-09-01,,,185808.0,171992.0,,,3056.0,8520.0,6455.0,12795.0,2901.0,2.9
08,08115,2019-10-01,,,,,,,2806.0,8470.0,6105.0,12751.0,2848.0,2.8
08,08115,2019-11-01,,,,,,,2683.0,8459.0,5979.0,12689.0,2904.0,2.7
08,08115,2019-12-01,,,,,,,2660.0,8478.0,6041.0,12666.0,2937.0,2.7
08,08115,2020-01-01,6.0,191.0,,,30.0,934.0,2482.0,9035.0,6788.0,,3348.0,3.1
08,08115,2020-02-01,10.0,109.0,,,30.0,571.0,2508.0,9029.0,6634.0,12666.0,3315.0,3.0
08,08115,2020-03-01,1404.0,18813.0,183704.0,171040.0,1444.0,9771.0,2415.0,9005.0,6507.0,12905.0,3252.0,2.9
08,08115,2020-04-01,2136.0,65948.0,,,2771.0,57592.0,2220.0,9743.0,7708.0,13352.0,3692.0,3.5
08,08115,2020-05-01,392.0,4981.0,,,2509.0,48252.0,1989.0,10275.0,8444.0,13624.0,4063.0,3.8
08,08115,2020-06-01,143.0,1908.0,181520.0,169187.0,2033.0,36286.0,1877.0,10458.0,8749.0,13682.0,4249.0,3.9
08,08115,2020-07-01,66.0,861.0,,,1687.0,17265.0,1887.0,10674.0,8828.0,13611.0,4528.0,3.9
08,08115,2020-08-01,36.0,200.0,,,1437.0,12919.0,1989.0,11181.0,9432.0,13493.0,4977.0,4.2
08,08115,2020-09-01,20.0,329.0,182480.0,170568.0,1334.0,11344.0,1975.0,11194.0,9400.0,13219.0,4885.0,4.2
08,08115,2020-10-01,21.0,278.0,,,1259.0,10449.0,2173.0,10948.0,8881.0,13012.0,4632.0,4.0
08,08115,2020-11-01,284.0,1979.0,,,,,2144.0,10864.0,8713.0,13040.0,4603.0,3.9
08,08115,2020-12-01,261.0,2622.0,,,,,2020.0,10876.0,8640.0,13087.0,4734.0,3.9
08,08115,2021-01-01,272.0,2599.0,,,,,1856.0,,9200.0,13216.0,,4.1
08,08115,2021-02-01,159.0,1705.0,,,,,1991.0,,9186.0,13348.3762718,,4.1
08,08115,2021-03-01,79.0,5036.0,,,,,2264.0,,8897.0,13391.0175969,,4.0
08,08115,2021-04-01,24.0,163.0,,,,,2281.0,,8601.0,13455.702421,,3.8
08,08116,2019-01-01,,,,,,,6898.0,13361.0,9483.0,20193.0,3855.0,3.1
08,08116,2019-02-01,,,,,,,7113.0,13462.0,9404.0,20231.0,3965.0,3.1
08,08116,2019-03-01,,,219343.0,229508.0,,,7240.0,13312.0,9218.0,20256.0,3827.0,3.1
08,08116,2019-04-01,,,,,,,6934.0,13403.0,9206.0,20209.0,3856.0,3.1
08,08116,2019-05-01,,,,,,,6925.0,13653.0,9588.0,20099.0,3894.0,3.1
08,08116,2019-06-01,,,220226.0,230140.0,,,6767.0,13548.0,9588.0,19972.0,3940.0,3.1
08,08116,2019-07-01,,,,,,,6676.0,13700.0,9744.0,19916.0,4136.0,3.2
08,08116,2019-08-01,,,,,,,6686.0,14112.0,10460.0,19728.0,4445.0,3.4
08,08116,2019-09-01,,,222823.0,232751.0,,,6600.0,13842.0,10137.0,19554.0,4323.0,3.3
08,08116,2019-10-01,,,,,,,6222.0,13977.0,9878.0,19392.0,4285.0,3.2
08,08116,2019-11-01,,,,,,,5930.0,13957.0,9776.0,19320.0,4353.0,3.2
08,08116,2019-12-01,,,,,,,5140.0,14052.0,9810.0,19289.0,4495.0,3.2
08,08116,2020-01-01,50.0,533.0,,,109.0,2384.0,4926.0,14673.0,10538.0,,4968.0,3.4
08,08116,2020-02-01,0.0,0.0,,,130.0,2818.0,4943.0,14735.0,10503.0,19483.0,4990.0,3.4
08,08116,2020-03-01,2286.0,35084.0,222954.0,231299.0,2201.0,18416.0,4736.0,14624.0,10398.0,19861.0,4892.0,3.4
08,08116,2020-04-01,3210.0,52277.0,,,4207.0,49846.0,4169.0,15569.0,11913.0,20884.0,5705.0,3.9
08,08116,2020-05-01,465.0,9715.0,,,3900.0,50964.0,3742.0,16242.0,12866.0,21443.0,6157.0,4.2
08,08116,2020-06-01,222.0,3079.0,219950.0,228821.0,3199.0,44134.0,3762.0,16579.0,13373.0,21595.0,6371.0,4.3
08,08116,2020-07-01,114.0,3691.0,,,2695.0,37689.0,3871.0,17026.0,13715.0,21621.0,6741.0,4.4
08,08116,2020-08-01,83.0,1546.0,,,2278.0,29395.0,3756.0,17496.0,14237.0,21675.0,7145.0,4.6
08,08116,2020-09-01,52.0,975.0,219748.0,230708.0,2144.0,28050.0,3649.0,17432.0,14074.0,21395.0,7033.0,4.6
08,08116,2020-10-01,52.0,620.0,,,2058.0,25989.0,3663.0,16959.0,13350.0,20965.0,6587.0,4.3
08,08116,2020-11-01,402.0,3059.0,,,,,3711.0,16628.0,12933.0,20871.0,6407.0,4.2
08,08116,2020-12-01,360.0,2922.0,,,,,3602.0,16469.0,12759.0,20914.0,6256.0,4.1
08,08116,2021-01-01,472.0,8953.0,,,,,3541.0,,13615.0,21157.0,,4.4
08,08116,2021-02-01,312.0,3514.0,,,,,3751.0,,13491.0,21309.3683878,,4.4
08,08116,2021-03-01,123.0,4464.0,,,,,3877.0,,13141.0,21451.3202091,,4.3
08,08116,2021-04-01,59.0,458.0,,,,,4122.0,,12963.0,21257.2892028,,4.2
08,08117,2019-01-01,,,,,,,3632.0,7071.0,5060.0,11462.0,2348.0,3.6
08,08117,2019-02-01,,,,,,,3704.0,7102.0,4992.0,11483.0,2392.0,3.5
08,08117,2019-03-01,,,89398.0,105522.0,,,3673.0,6992.0,4865.0,11659.0,2336.0,3.4
08,08117,2019-04-01,,,,,,,3904.0,6947.0,4847.0,11472.0,2310.0,3.4
08,08117,2019-05-01,,,,,,,3838.0,6881.0,4727.0,11350.0,2245.0,3.3
08,08117,2019-06-01,,,89146.0,105512.0,,,3836.0,6828.0,4829.0,11304.0,2278.0,3.4
08,08117,2019-07-01,,,,,,,3667.0,6997.0,5012.0,11294.0,2477.0,3.5
08,08117,2019-08-01,,,,,,,3653.0,7172.0,5458.0,11162.0,2613.0,3.8
08,08117,2019-09-01,,,89837.0,106799.0,,,3679.0,7092.0,5241.0,11143.0,2529.0,3.7
08,08117,2019-10-01,,,,,,,3593.0,7230.0,5121.0,11157.0,2536.0,3.6
08,08117,2019-11-01,,,,,,,3448.0,7280.0,5059.0,11123.0,2606.0,3.5
08,08117,2019-12-01,,,,,,,2573.0,7407.0,5296.0,11159.0,2742.0,3.7
08,08117,2020-01-01,0.0,0.0,,,70.0,2237.0,2511.0,7766.0,5748.0,,2979.0,4.0
08,08117,2020-02-01,0.0,0.0,,,73.0,2662.0,2475.0,7834.0,5624.0,11247.0,2978.0,3.9
08,08117,2020-03-01,1203.0,15513.0,88778.0,105874.0,1110.0,9243.0,2471.0,7873.0,5671.0,11559.0,2943.0,4.0
08,08117,2020-04-01,1443.0,33682.0,,,2011.0,23934.0,2223.0,8587.0,6901.0,11769.0,3360.0,4.8
08,08117,2020-05-01,289.0,3864.0,,,1861.0,24714.0,2046.0,9016.0,7314.0,12006.0,3647.0,5.1
08,08117,2020-06-01,92.0,954.0,87510.0,104413.0,1519.0,20387.0,1968.0,9135.0,7396.0,12092.0,3821.0,5.1
08,08117,2020-07-01,54.0,772.0,,,1270.0,16177.0,2023.0,9271.0,7402.0,12050.0,4021.0,5.1
08,08117,2020-08-01,47.0,407.0,,,1098.0,12185.0,2047.0,9450.0,7718.0,11888.0,4239.0,5.4
08,08117,2020-09-01,48.0,3044.0,88647.0,105921.0,1031.0,12187.0,2011.0,9296.0,7556.0,11608.0,4097.0,5.2
08,08117,2020-10-01,38.0,689.0,,,988.0,10761.0,2041.0,9057.0,7086.0,11522.0,3874.0,4.9
08,08117,2020-11-01,218.0,1779.0,,,,,1952.0,8865.0,6959.0,11411.0,3747.0,4.8
08,08117,2020-12-01,205.0,1905.0,,,,,1903.0,8749.0,6838.0,11390.0,3728.0,4.7
08,08117,2021-01-01,202.0,1647.0,,,,,1850.0,,7425.0,11474.0,,5.1
08,08117,2021-02-01,128.0,1129.0,,,,,1977.0,,7124.0,11661.3638631,,4.9
08,08117,2021-03-01,61.0,684.0,,,,,2135.0,,6888.0,11944.26416,,4.8
08,08117,2021-04-01,34.0,3454.0,,,,,2206.0,,6868.0,11882.5899325,,4.8
08,08118,2019-01-01,,,,,,,4527.0,11724.0,8971.0,18191.0,4072.0,2.9
08,08118,2019-02-01,,,,,,,4577.0,11639.0,8720.0,18251.0,4117.0,2.8
08,08118,2019-03-01,,,206808.0,235804.0,,,4494.0,11519.0,8571.0,18548.0,3940.0,2.8
08,08118,2019-04-01,,,,,,,4493.0,11433.0,8460.0,18276.0,3921.0,2.7
08,08118,2019-05-01,,,,,,,4418.0,11448.0,8535.0,18161.0,3942.0,2.7
08,08118,2019-06-01,,,207813.0,236187.0,,,4392.0,11422.0,8503.0,18039.0,3920.0,2.7
08,08118,2019-07-01,,,,,,,4260.0,11596.0,8780.0,17951.0,4115.0,2.8
08,08118,2019-08-01,,,,,,,4164.0,12027.0,9413.0,17873.0,4416.0,3.0
08,08118,2019-09-01,,,210750.0,239081.0,,,4243.0,11689.0,9097.0,17594.0,4344.0,2.9
08,08118,2019-10-01,,,,,,,3992.0,11807.0,8971.0,17462.0,4209.0,2.9
08,08118,2019-11-01,,,,,,,3651.0,11685.0,8725.0,17400.0,4241.0,2.8
08,08118,2019-12-01,,,,,,,3329.0,11734.0,8816.0,17251.0,4356.0,2.8
08,08118,2020-01-01,0.0,0.0,,,59.0,1387.0,3189.0,12557.0,9746.0,,4837.0,3.1
08,08118,2020-02-01,37.0,714.0,,,66.0,1208.0,3354.0,12508.0,9468.0,17402.0,4891.0,3.0
08,08118,2020-03-01,1991.0,26044.0,209291.0,237454.0,1984.0,13928.0,3214.0,12276.0,9269.0,17854.0,4807.0,3.0
08,08118,2020-04-01,2716.0,47031.0,,,3721.0,42263.0,2838.0,13336.0,10767.0,18165.0,5561.0,3.4
08,08118,2020-05-01,593.0,13293.0,,,3427.0,42787.0,2561.0,14112.0,11563.0,18472.0,6013.0,3.7
08,08118,2020-06-01,192.0,2626.0,206752.0,235115.0,2727.0,33822.0,2505.0,14328.0,11880.0,18484.0,6133.0,3.8
08,08118,2020-07-01,107.0,3882.0,,,2283.0,28319.0,2571.0,14684.0,12147.0,18438.0,6576.0,3.9
08,08118,2020-08-01,60.0,636.0,,,1907.0,18437.0,2545.0,15066.0,12599.0,18309.0,6932.0,4.0
08,08118,2020-09-01,42.0,291.0,208658.0,237582.0,1787.0,17568.0,2575.0,14765.0,12198.0,18013.0,6752.0,3.9
08,08118,2020-10-01,57.0,357.0,,,1683.0,16379.0,2588.0,14407.0,11639.0,17814.0,6350.0,3.7
08,08118,2020-11-01,400.0,2638.0,,,,,2791.0,14019.0,11238.0,17693.0,6162.0,3.6
08,08118,2020-12-01,408.0,2737.0,,,,,2775.0,13887.0,11184.0,17733.0,6134.0,3.6
08,08118,2021-01-01,388.0,3658.0,,,,,2652.0,,11981.0,17955.0,,3.8
08,08118,2021-02-01,270.0,2072.0,,,,,2737.0,,11717.0,18037.4846231,,3.7
08,08118,2021-03-01,125.0,868.0,,,,,2969.0,,11521.0,18313.994432,,3.7
08,08118,2021-04-01,69.0,775.0,,,,,3319.0,,11214.0,18205.9684177,,3.6
08,08119,2019-01-01,,,,,,,2868.0,10530.0,7267.0,18033.0,3179.0,3.1
08,08119,2019-02-01,,,,,,,3107.0,10606.0,7073.0,18057.0,3142.0,3.0
08,08119,2019-03-01,,,153025.0,180284.0,,,3200.0,10521.0,6968.0,17975.0,3029.0,2.9
08,08119,2019-04-01,,,,,,,3230.0,10434.0,6854.0,17815.0,3000.0,2.9
08,08119,2019-05-01,,,,,,,3174.0,10471.0,7083.0,17687.0,2993.0,2.9
08,08119,2019-06-01,,,153295.0,180642.0,,,3213.0,10494.0,7142.0,17619.0,3020.0,3.0
08,08119,2019-07-01,,,,,,,3203.0,10713.0,7414.0,17562.0,3214.0,3.1
08,08119,2019-08-01,,,,,,,3163.0,10963.0,7980.0,17436.0,3520.0,3.3
08,08119,2019-09-01,,,155026.0,182658.0,,,3232.0,10753.0,7791.0,17352.0,3468.0,3.2
08,08119,2019-10-01,,,,,,,3041.0,10977.0,7742.0,17367.0,3408.0,3.2
08,08119,2019-11-01,,,,,,,2864.0,11013.0,7706.0,17498.0,3523.0,3.2
08,08119,2019-12-01,,,,,,,2766.0,11263.0,7944.0,17444.0,3731.0,3.3
08,08119,2020-01-01,0.0,0.0,,,65.0,1803.0,2496.0,11748.0,8558.0,,4147.0,3.6
08,08119,2020-02-01,18.0,201.0,,,83.0,1627.0,2605.0,11890.0,8486.0,17665.0,4192.0,3.5
08,08119,2020-03-01,1747.0,24705.0,153291.0,181238.0,1678.0,12472.0,2821.0,11832.0,8385.0,17951.0,4091.0,3.5
08,08119,2020-04-01,2329.0,31814.0,,,3195.0,32102.0,2539.0,12943.0,10013.0,18555.0,4762.0,4.2
08,08119,2020-05-01,374.0,4434.0,,,2871.0,33716.0,2277.0,13508.0,10784.0,18981.0,5187.0,4.4
08,08119,2020-06-01,140.0,2885.0,152199.0,179306.0,2337.0,28682.0,2084.0,13756.0,11124.0,19022.0,5448.0,4.6
08,08119,2020-07-01,73.0,853.0,,,1989.0,23313.0,1999.0,14018.0,11285.0,18980.0,5771.0,4.6
08,08119,2020-08-01,40.0,444.0,,,1656.0,15428.0,2087.0,14362.0,11747.0,18893.0,6131.0,4.8
08,08119,2020-09-01,28.0,200.0,153942.0,181295.0,1575.0,14660.0,2007.0,14220.0,11691.0,18640.0,5987.0,4.8
08,08119,2020-10-01,62.0,456.0,,,1530.0,14344.0,2013.0,13923.0,11208.0,18429.0,5553.0,4.6
08,08119,2020-11-01,350.0,2317.0,,,,,1980.0,13649.0,10802.0,18302.0,5397.0,4.4
08,08119,2020-12-01,348.0,2551.0,,,,,1886.0,13525.0,10651.0,18267.0,5377.0,4.4
08,08119,2021-01-01,291.0,2344.0,,,,,1718.0,,11354.0,18507.0,,4.7
08,08119,2021-02-01,185.0,1580.0,,,,,1838.0,,11267.0,18808.0779077,,4.6
08,08119,2021-03-01,86.0,897.0,,,,,2148.0,,10949.0,18894.8047408,,4.5
08,08119,2021-04-01,43.0,327.0,,,,,2323.0,,10779.0,18776.4087311,,4.4
08,08121,2019-01-01,,,,,,,1626.0,5204.0,3435.0,8096.0,1246.0,4.9
08,08121,2019-02-01,,,,,,,1686.0,5219.0,3348.0,8137.0,1255.0,4.8
08,08121,2019-03-01,,,72713.0,54284.0,,,1695.0,5172.0,3323.0,8167.0,1229.0,4.7
08,08121,2019-04-01,,,,,,,1749.0,5192.0,3297.0,8075.0,1232.0,4.7
08,08121,2019-05-01,,,,,,,1655.0,5170.0,3325.0,8052.0,1249.0,4.6
08,08121,2019-06-01,,,71840.0,54503.0,,,1759.0,5106.0,3257.0,7991.0,1218.0,4.5
08,08121,2019-07-01,,,,,,,1769.0,5135.0,3299.0,7974.0,1302.0,4.6
08,08121,2019-08-01,,,,,,,1797.0,5147.0,3512.0,7912.0,1312.0,4.9
08,08121,2019-09-01,,,73264.0,55306.0,,,1675.0,5061.0,3450.0,7796.0,1269.0,4.8
08,08121,2019-10-01,,,,,,,1542.0,5192.0,3433.0,7778.0,1313.0,4.8
08,08121,2019-11-01,,,,,,,1388.0,5202.0,3366.0,7759.0,1324.0,4.7
08,08121,2019-12-01,,,,,,,958.0,5277.0,3472.0,7721.0,1370.0,4.8
08,08121,2020-01-01,8.0,227.0,,,11.0,707.0,872.0,5523.0,3760.0,,1536.0,5.2
08,08121,2020-02-01,0.0,0.0,,,12.0,738.0,858.0,5532.0,3662.0,7772.0,1551.0,5.1
08,08121,2020-03-01,208.0,5303.0,72547.0,55032.0,707.0,5763.0,835.0,5528.0,3680.0,7953.0,1509.0,5.1
08,08121,2020-04-01,1289.0,20514.0,,,1168.0,11885.0,736.0,5911.0,4309.0,8125.0,1731.0,6.0
08,08121,2020-05-01,188.0,2889.0,,,1088.0,11334.0,658.0,6217.0,4676.0,8288.0,1901.0,6.4
