date,ground_truth,pred,ags5
2019-07-01,6.0,5.801427768693612,03154
2019-08-01,5.9,5.770871868399217,03154
2019-09-01,5.5,5.542646961508678,03154
2019-10-01,5.6,5.430956579263038,03154
2019-11-01,5.5,5.392146217952031,03154
2019-12-01,5.6,5.448332711823608,03154
2018-01-01,6.0,6.13379386068006,03155
2018-02-01,5.9,6.167633007846162,03155
2018-03-01,5.7,5.919317593783067,03155
2018-04-01,5.6,5.478009269802265,03155
2018-05-01,5.4,5.484771419377996,03155
2018-06-01,5.2,5.389906351434753,03155
2018-07-01,5.5,5.473662990476788,03155
2018-08-01,5.3,5.46154194995244,03155
2018-09-01,5.1,5.1409936576524675,03155
2018-10-01,5.1,5.037994548130738,03155
2018-11-01,5.0,4.865777839850696,03155
2018-12-01,5.1,5.050971418512085,03155
2019-01-01,5.6,5.672004341818001,03155
2019-02-01,5.4,5.694608202970871,03155
2019-03-01,5.2,5.462651328010911,03155
2019-04-01,5.0,5.184679293182537,03155
2019-05-01,5.1,4.908625463055873,03155
2019-06-01,5.0,4.76690758746062,03155
2019-07-01,5.2,5.282986395108609,03155
2019-08-01,5.2,5.158165256581803,03155
2019-09-01,4.9,4.902097109056411,03155
2019-10-01,4.9,4.832529616516794,03155
2019-11-01,4.9,4.674892360210299,03155
2019-12-01,5.0,4.968535651457724,03155
2018-01-01,5.3,5.341442372171656,03157
2018-02-01,5.2,5.269837326576151,03157
2018-03-01,5.2,5.124750577463209,03157
2018-04-01,5.1,5.04162113639625,03157
2018-05-01,4.9,5.015002785172045,03157
2018-06-01,4.7,5.029354115782579,03157
2018-07-01,4.8,4.883694931048938,03157
2018-08-01,4.8,4.85393688012228,03157
2018-09-01,4.7,4.716632705772794,03157
2018-10-01,4.5,4.633759305158511,03157
2018-11-01,4.3,4.516374432291392,03157
2018-12-01,4.3,4.437091821805899,03157
2019-01-01,4.8,4.714691695859227,03157
2019-02-01,4.7,4.7534599575275545,03157
2019-03-01,4.6,4.798018474507578,03157
2019-04-01,4.5,4.6036722091310915,03157
2019-05-01,4.4,4.355577818215125,03157
2019-06-01,4.2,4.340409784935781,03157
2019-07-01,4.5,4.351557138138466,03157
2019-08-01,4.5,4.254922465371217,03157
2019-09-01,4.3,3.971668765952433,03157
2019-10-01,4.3,4.199245064604095,03157
2019-11-01,4.2,4.1551168072133615,03157
2019-12-01,4.3,4.3823310939583155,03157
