ags5,date,ground_truth,pred,error
5916,2018-12-31,10.5,10.185998468139392,0.3140015318606082
5916,2019-01-31,11.3,10.826929595232535,0.47307040476746565
5916,2019-02-28,11.2,10.773740813966445,0.4262591860335547
5916,2019-03-31,10.8,10.64743598779159,0.1525640122084102
5916,2019-04-30,10.7,10.667369560979145,0.032630439020854496
5916,2019-05-31,10.5,10.53272863518829,0.032728635188290056
5916,2019-06-30,10.6,10.578542590178094,0.021457409821906026
5916,2019-07-31,10.4,10.654233213158225,0.25423321315822456
5916,2019-08-31,10.1,10.522203290588795,0.42220329058879535
5916,2019-09-30,9.6,10.335720012714484,0.7357200127144843
5916,2019-10-31,9.6,9.431734467299574,0.16826553270042588
5916,2019-11-30,9.5,9.42348658494348,0.07651341505651921
5916,2019-12-31,9.8,9.396107720926953,0.40389227907304814
5954,2018-01-31,6.3,6.384864207491669,0.08486420749166879
5954,2018-02-28,6.2,6.353391920393374,0.15339192039337401
5954,2018-03-31,6.1,6.2631742193565705,0.16317421935657084
5954,2018-04-30,6.0,6.064557935452214,0.06455793545221411
5954,2018-05-31,5.8,5.9866755821032145,0.18667558210321467
5954,2018-06-30,5.7,5.9555712844519455,0.2555712844519453
5954,2018-07-31,5.8,5.739639656987598,0.060360343012401785
5954,2018-08-31,5.9,5.758201466341174,0.1417985336588261
5954,2018-09-30,5.7,5.566783055174337,0.13321694482566304
5954,2018-10-31,5.6,5.624335146839142,0.024335146839142396
5954,2018-11-30,5.4,5.56641181639503,0.1664118163950299
5954,2018-12-31,5.3,5.523157473507727,0.22315747350772686
5954,2019-01-31,5.8,5.553566037999276,0.2464339620007241
5954,2019-02-28,5.7,5.506276236814472,0.19372376318552842
5954,2019-03-31,5.5,5.4047908714887924,0.09520912851120755
5954,2019-04-30,5.5,5.4530884692497015,0.046911530750298525
5954,2019-05-31,5.4,5.34882619206748,0.051173807932520354
5954,2019-06-30,5.4,5.303838650994365,0.09616134900563544
5954,2019-07-31,5.5,5.476900175706847,0.02309982429315305
5954,2019-08-31,5.6,5.531606185594079,0.06839381440592085
5954,2019-09-30,5.5,5.326925108319206,0.17307489168079382
5954,2019-10-31,5.5,5.4262893474723635,0.07371065252763653
5954,2019-11-30,5.4,5.3615574199569025,0.03844258004309786
5954,2019-12-31,5.5,5.320681714177098,0.17931828582290166
5958,2018-01-31,4.5,4.501871803363252,0.0018718033632518782
5958,2018-02-28,4.4,4.466106433893967,0.06610643389396653
5958,2018-03-31,4.2,4.410323814989572,0.21032381498957164
5958,2018-04-30,4.1,4.082170418579574,0.017829581420425455
5958,2018-05-31,4.0,3.985772100965607,0.014227899034393143
5958,2018-06-30,4.0,3.9411607393005177,0.05883926069948231
5958,2018-07-31,4.0,4.055538337561116,0.05553833756111626
5958,2018-08-31,4.1,4.055195862252396,0.04480413774760361
5958,2018-09-30,3.9,3.9284084335561147,0.028408433556114776
5958,2018-10-31,3.8,3.8352537895025134,0.035253789502513566
5958,2018-11-30,3.9,3.8128560992238523,0.08714390077614764
5958,2018-12-31,3.9,3.865396574524907,0.0346034254750931
5958,2019-01-31,4.1,4.168122666349589,0.06812266634958952
5958,2019-02-28,4.2,4.1195396039475565,0.0804603960524437
5958,2019-03-31,4.1,4.032369541269773,0.06763045873022655
5958,2019-04-30,3.9,4.002638759224512,0.10263875922451193
5958,2019-05-31,3.9,3.9103865732075267,0.010386573207526784
5958,2019-06-30,3.8,3.8803820480185256,0.08038204801852578
5958,2019-07-31,4.0,3.845518724593567,0.15448127540643286
5958,2019-08-31,4.1,3.8610801012121554,0.23891989878784425
5958,2019-09-30,3.9,3.74608598463067,0.1539140153693297
5958,2019-10-31,3.9,3.826915470882731,0.07308452911726881
5958,2019-11-30,3.8,3.8376637344042797,0.037663734404279836
5958,2019-12-31,3.9,3.8745738555462292,0.02542614445377067
5962,2018-01-31,6.4,6.4095407064536385,0.009540706453638137
5962,2018-02-28,6.4,6.37457987043855,0.02542012956145001
5962,2018-03-31,6.2,6.318577098908784,0.11857709890878354
5962,2018-04-30,6.1,6.1089806679273355,0.008980667927335872
5962,2018-05-31,5.9,5.952518074597473,0.052518074597472264
5962,2018-06-30,5.7,5.832331693359466,0.1323316933594656
5962,2018-07-31,5.8,5.69911153887138,0.10088846112862004
5962,2018-08-31,5.9,5.694303676758327,0.20569632324167308
5962,2018-09-30,5.7,5.490472278587107,0.20952772141289344
5962,2018-10-31,5.6,5.624192512682721,0.02419251268272138
5962,2018-11-30,5.6,5.601750414579105,0.0017504145791056303
5962,2018-12-31,5.7,5.6697086061920405,0.030291393807959643
5962,2019-01-31,6.1,5.913419981190461,0.186580018809539
5962,2019-02-28,6.0,5.901974733114556,0.09802526688544422
5962,2019-03-31,5.9,5.855821678346926,0.04417832165307445
5962,2019-04-30,5.8,5.832849179770563,0.03284917977056345
5962,2019-05-31,6.1,5.697906344438504,0.40209365556149557
5962,2019-06-30,6.1,5.591368287152657,0.5086317128473423
5962,2019-07-31,6.3,6.218564362789953,0.08143563721004643
5962,2019-08-31,6.5,6.332707435253002,0.16729256474699827
5962,2019-09-30,6.3,6.241294202655054,0.05870579734494541
5962,2019-10-31,6.3,6.2767811907720255,0.02321880922797437
5962,2019-11-30,6.4,6.308583499593481,0.0914165004065195
5962,2019-12-31,6.6,6.424691290312589,0.1753087096874104
5966,2018-01-31,3.8,3.7664059303231783,0.03359406967682155
5966,2018-02-28,3.7,3.7437030043095434,0.043703004309543214
